Local time,Open,High,Low,Close,Volume
20.04.2020 02:12:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:13:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 02:14:00.000 GMT+0100,42,42,42,42,0.026
20.04.2020 02:15:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:16:00.000 GMT+0100,42,42,42,42,0.044
20.04.2020 02:17:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 02:18:00.000 GMT+0100,42,42,42,42,0.026
20.04.2020 02:19:00.000 GMT+0100,42,42,42,42,0.0185
20.04.2020 02:20:00.000 GMT+0100,42,42,42,42,0.0215
20.04.2020 02:21:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:22:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:23:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:24:00.000 GMT+0100,42,42,42,42,0.002
20.04.2020 02:25:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:26:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:27:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:28:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:29:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:30:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 02:31:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 02:32:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 02:33:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 02:34:00.000 GMT+0100,42,42,42,42,0.027
20.04.2020 02:35:00.000 GMT+0100,42,42,42,42,0.011
20.04.2020 02:36:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 02:37:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 02:38:00.000 GMT+0100,42,42,42,42,0.004
20.04.2020 02:39:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:40:00.000 GMT+0100,42,42,42,42,0.026
20.04.2020 02:41:00.000 GMT+0100,42,42,42,42,0.0185
20.04.2020 02:42:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:43:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 02:44:00.000 GMT+0100,42,42,42,42,0.004
20.04.2020 02:45:00.000 GMT+0100,42,42,42,42,0.0205
20.04.2020 02:46:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:47:00.000 GMT+0100,42,42,42,42,0.112
20.04.2020 02:48:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:49:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 02:50:00.000 GMT+0100,42,42,42,42,0.0185
20.04.2020 02:51:00.000 GMT+0100,42,42,42,42,0.004
20.04.2020 02:52:00.000 GMT+0100,42,42,42,42,0.007
20.04.2020 02:53:00.000 GMT+0100,42,42,42,42,0.005
20.04.2020 02:54:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:55:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:56:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:57:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:58:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 02:59:00.000 GMT+0100,42,42,42,42,0
20.04.2020 03:00:00.000 GMT+0100,42,42,42,42,0.0555
20.04.2020 03:01:00.000 GMT+0100,42,42,42,42,0.0185
