Local time,Open,High,Low,Close,Volume
20.04.2020 02:59:00.000 GMT+0100,0.87014,0.87017,0.87012,0.87016,27.55
20.04.2020 03:00:00.000 GMT+0100,0.87017,0.87017,0.87010,0.87013,24.36
20.04.2020 03:01:00.000 GMT+0100,0.87013,0.87016,0.87013,0.87014,20.17
20.04.2020 03:02:00.000 GMT+0100,0.87014,0.87020,0.87014,0.87017,28.53
20.04.2020 03:03:00.000 GMT+0100,0.87017,0.87020,0.87011,0.87011,34.19
20.04.2020 03:04:00.000 GMT+0100,0.87010,0.87013,0.87008,0.87008,21.86
20.04.2020 03:05:00.000 GMT+0100,0.87008,0.87014,0.87007,0.87011,31.53
20.04.2020 03:06:00.000 GMT+0100,0.87011,0.87026,0.87011,0.87024,66.73
20.04.2020 03:07:00.000 GMT+0100,0.87026,0.87026,0.87022,0.87022,18.28
20.04.2020 03:08:00.000 GMT+0100,0.87022,0.87022,0.87020,0.87020,24.34
20.04.2020 03:09:00.000 GMT+0100,0.87021,0.87027,0.87021,0.87026,33.48
20.04.2020 03:10:00.000 GMT+0100,0.87026,0.87026,0.87024,0.87024,39.2
20.04.2020 03:11:00.000 GMT+0100,0.87024,0.87029,0.87020,0.87029,24.9
20.04.2020 03:12:00.000 GMT+0100,0.87030,0.87037,0.87030,0.87034,73.61
20.04.2020 03:13:00.000 GMT+0100,0.87034,0.87034,0.87026,0.87026,46.07
20.04.2020 03:14:00.000 GMT+0100,0.87026,0.87027,0.87022,0.87023,21.13
20.04.2020 03:15:00.000 GMT+0100,0.87024,0.87038,0.87024,0.87038,67.44
20.04.2020 03:16:00.000 GMT+0100,0.87038,0.87040,0.87036,0.87037,40.13
20.04.2020 03:17:00.000 GMT+0100,0.87037,0.87043,0.87034,0.87042,92.98
20.04.2020 03:18:00.000 GMT+0100,0.87042,0.87049,0.87042,0.87047,57.45
20.04.2020 03:19:00.000 GMT+0100,0.87046,0.87051,0.87045,0.87046,56.92
20.04.2020 03:20:00.000 GMT+0100,0.87046,0.87053,0.87046,0.87053,51.2
20.04.2020 03:21:00.000 GMT+0100,0.87053,0.87053,0.87041,0.87042,90.24
20.04.2020 03:22:00.000 GMT+0100,0.87042,0.87048,0.87041,0.87043,54.52
20.04.2020 03:23:00.000 GMT+0100,0.87042,0.87049,0.87042,0.87046,68.13
20.04.2020 03:24:00.000 GMT+0100,0.87047,0.87054,0.87045,0.87050,70.62
20.04.2020 03:25:00.000 GMT+0100,0.87052,0.87059,0.87046,0.87056,61
20.04.2020 03:26:00.000 GMT+0100,0.87056,0.87056,0.87047,0.87048,46.4
20.04.2020 03:27:00.000 GMT+0100,0.87049,0.87062,0.87044,0.87045,56.33
20.04.2020 03:28:00.000 GMT+0100,0.87045,0.87045,0.87039,0.87045,58.58
20.04.2020 03:29:00.000 GMT+0100,0.87045,0.87050,0.87041,0.87048,58.54
20.04.2020 03:30:00.000 GMT+0100,0.87048,0.87048,0.87035,0.87036,91.63
20.04.2020 03:31:00.000 GMT+0100,0.87036,0.87036,0.87033,0.87035,28.29
20.04.2020 03:32:00.000 GMT+0100,0.87034,0.87034,0.87034,0.87034,14.77
20.04.2020 03:33:00.000 GMT+0100,0.87036,0.87040,0.87029,0.87029,61.41
20.04.2020 03:34:00.000 GMT+0100,0.87029,0.87034,0.87029,0.87030,35.42
20.04.2020 03:35:00.000 GMT+0100,0.87031,0.87034,0.87028,0.87029,41.2
20.04.2020 03:36:00.000 GMT+0100,0.87030,0.87034,0.87026,0.87033,60.78
20.04.2020 03:37:00.000 GMT+0100,0.87031,0.87032,0.87028,0.87029,19.5
20.04.2020 03:38:00.000 GMT+0100,0.87029,0.87031,0.87020,0.87020,76.42
