Local time,Open,High,Low,Close,Volume
20.04.2020 04:10:00.000 GMT+0100,1.24788,1.24794,1.24788,1.24794,11.49
20.04.2020 04:11:00.000 GMT+0100,1.24793,1.24793,1.24782,1.24786,26.81
20.04.2020 04:12:00.000 GMT+0100,1.24786,1.24786,1.24781,1.24781,18.22
20.04.2020 04:13:00.000 GMT+0100,1.24782,1.24782,1.24781,1.24781,7
20.04.2020 04:14:00.000 GMT+0100,1.24781,1.24793,1.24781,1.24792,12.32
20.04.2020 04:15:00.000 GMT+0100,1.24792,1.24792,1.24786,1.24790,21.7
20.04.2020 04:16:00.000 GMT+0100,1.24791,1.24799,1.24790,1.24793,12.58
20.04.2020 04:17:00.000 GMT+0100,1.24793,1.24796,1.24793,1.24793,28.61
20.04.2020 04:18:00.000 GMT+0100,1.24794,1.24801,1.24793,1.24794,81.46
20.04.2020 04:19:00.000 GMT+0100,1.24792,1.24796,1.24791,1.24794,20.26
20.04.2020 04:20:00.000 GMT+0100,1.24794,1.24810,1.24794,1.24804,39.09
20.04.2020 04:21:00.000 GMT+0100,1.24804,1.24804,1.24790,1.24791,78.61
20.04.2020 04:22:00.000 GMT+0100,1.24791,1.24799,1.24790,1.24799,44.34
20.04.2020 04:23:00.000 GMT+0100,1.24800,1.24803,1.24798,1.24800,50.73
20.04.2020 04:24:00.000 GMT+0100,1.24800,1.24809,1.24800,1.24809,24.09
20.04.2020 04:25:00.000 GMT+0100,1.24809,1.24810,1.24809,1.24810,27.3
20.04.2020 04:26:00.000 GMT+0100,1.24809,1.24809,1.24808,1.24808,14.37
20.04.2020 04:27:00.000 GMT+0100,1.24808,1.24810,1.24803,1.24810,24.09
20.04.2020 04:28:00.000 GMT+0100,1.24808,1.24809,1.24799,1.24799,18.31
20.04.2020 04:29:00.000 GMT+0100,1.24796,1.24798,1.24787,1.24787,36.15
20.04.2020 04:30:00.000 GMT+0100,1.24788,1.24788,1.24787,1.24788,36.18
20.04.2020 04:31:00.000 GMT+0100,1.24788,1.24788,1.24778,1.24779,30.26
20.04.2020 04:32:00.000 GMT+0100,1.24779,1.24779,1.24778,1.24778,3
20.04.2020 04:33:00.000 GMT+0100,1.24779,1.24779,1.24778,1.24778,5.37
20.04.2020 04:34:00.000 GMT+0100,1.24778,1.24778,1.24778,1.24778,2.82
20.04.2020 04:35:00.000 GMT+0100,1.24781,1.24781,1.24764,1.24765,42.14
20.04.2020 04:36:00.000 GMT+0100,1.24768,1.24772,1.24759,1.24759,72.67
20.04.2020 04:37:00.000 GMT+0100,1.24758,1.24762,1.24754,1.24761,103.76
20.04.2020 04:38:00.000 GMT+0100,1.24761,1.24761,1.24729,1.24738,170.16
20.04.2020 04:39:00.000 GMT+0100,1.24736,1.24738,1.24734,1.24737,19.75
20.04.2020 04:40:00.000 GMT+0100,1.24736,1.24741,1.24736,1.24741,47.34
20.04.2020 04:41:00.000 GMT+0100,1.24741,1.24742,1.24740,1.24740,8.8
20.04.2020 04:42:00.000 GMT+0100,1.24740,1.24747,1.24740,1.24741,37.6
20.04.2020 04:43:00.000 GMT+0100,1.24742,1.24743,1.24740,1.24740,28.38
20.04.2020 04:44:00.000 GMT+0100,1.24741,1.24741,1.24741,1.24741,7.55
20.04.2020 04:45:00.000 GMT+0100,1.24742,1.24742,1.24732,1.24732,22.73
20.04.2020 04:46:00.000 GMT+0100,1.24731,1.24731,1.24729,1.24729,9.93
20.04.2020 04:47:00.000 GMT+0100,1.24727,1.24729,1.24723,1.24729,51.17
20.04.2020 04:48:00.000 GMT+0100,1.24726,1.24726,1.24708,1.24711,138.22
20.04.2020 04:49:00.000 GMT+0100,1.24710,1.24710,1.24700,1.24707,96.66
20.04.2020 04:50:00.000 GMT+0100,1.24707,1.24707,1.24701,1.24705,66.27
20.04.2020 04:51:00.000 GMT+0100,1.24706,1.24708,1.24706,1.24708,22.02
20.04.2020 04:52:00.000 GMT+0100,1.24708,1.24712,1.24701,1.24702,36.85
20.04.2020 04:53:00.000 GMT+0100,1.24702,1.24709,1.24702,1.24708,15.42
20.04.2020 04:54:00.000 GMT+0100,1.24708,1.24708,1.24704,1.24706,48.91
20.04.2020 04:55:00.000 GMT+0100,1.24706,1.24710,1.24706,1.24710,19.7
20.04.2020 04:56:00.000 GMT+0100,1.24711,1.24711,1.24710,1.24710,6.9
20.04.2020 04:57:00.000 GMT+0100,1.24711,1.24725,1.24711,1.24725,23.4
20.04.2020 04:58:00.000 GMT+0100,1.24726,1.24726,1.24715,1.24719,70.72
20.04.2020 04:59:00.000 GMT+0100,1.24719,1.24723,1.24717,1.24717,59.33
20.04.2020 05:00:00.000 GMT+0100,1.24718,1.24724,1.24714,1.24720,109.74
20.04.2020 05:01:00.000 GMT+0100,1.24720,1.24721,1.24719,1.24720,101.98
20.04.2020 05:02:00.000 GMT+0100,1.24720,1.24731,1.24719,1.24731,75.39
